Post ID,Account username,Description,Publish time,Permalink,Post type,Data comment,Date,Views,Plays,Reach,Impressions,Likes,Comments,Shares,Saved,Follows,Total Interactions,Replies,Navigation,Profile visits,Link clicks,Sticker taps,Media URL,Thumbnail URL,__total_engagements,__engagement_rate,__rank
1.79188E+16,hamletisntdead,"@firebird.nyc @tier5theatrecompany @arachne_theater @murmurationtheatreco @undergroundskillsx @barefootshakes Let’s see your #standoutchallenge and pass it along to 5 theatres. (Yes, we did 6, we couldn’t choose.)

PSA: Please help Nick. He needs safe people in the audience. See Cymbeline.
.
.
#supportindietheater #hamletisntdead #hidiots #shakespeare #theatrekid #nycshakespeare #cymbeline",2025-05-19 16:50:17+00:00,https://www.instagram.com/reel/DJ11jeyuliq/,VIDEO,Lifetime,Lifetime,1129,,781,,30,14,7,0,0,51,0,,,,,https://scontent-lga3-2.cdninstagram.com/o1/v/t2/f2/m86/AQN4_pr_0JSoYWEqKyakItAfm7XtvYoe5tnQ0TsISQrhJVD46zeh1QRRpt-sd_W996y34pCvhCZEF4enjJq98pw_To7CDC5Ioxah_Lg.mp4?_nc_cat=100&_nc_sid=5e9851&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=vKQNOinahtgQ7kNvwFZGmuY&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuMzYwLmRhc2hfYmFzZWxpbmVfM192MSIsInhwdl9hc3NldF9pZCI6MTA3NDMyOTEzNzg4MDM0MiwiYXNzZXRfYWdlX2RheXMiOjI1NywidmlfdXNlY2FzZV9pZCI6MTAwOTksImR1cmF0aW9uX3MiOjM4LCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&_nc_gid=dswWwtrtCF26Lqa5iMskRQ&edm=AM6HXa8EAAAA&_nc_zt=28&vs=30beb22d7c319d87&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9BOTQ5QzMxQzBCM0QzMkIxMzhERDc5OEEzQ0NGRDFBNV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYR2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8xMjYyODcwNDk4ODgxNDIzXzU3OTA0Mjg0NDM4NTY1MTk2ODkubXA0FQICyAESACgAGAAbAogHdXNlX29pbAExEnByb2dyZXNzaXZlX3JlY2lwZQExFQAAJqz0lOqXxugDFQIoAkMzLBdAQ13S8an75xgSZGFzaF9iYXNlbGluZV8zX3YxEQB1_gdl5p0BAA&oh=00_AfuOcZm-TR1cRm1vCsdxgLh8-TYaeCoGPO9zsJz-2W2OCA&oe=69803151,https://scontent-lga3-1.cdninstagram.com/v/t51.75761-15/499408395_18507179758017986_6016879293552400836_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=102&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiQ0xJUFMuYmVzdF9pbWFnZV91cmxnZW4uQzMifQ%3D%3D&_nc_ohc=IwCwc5tM2A8Q7kNvwEHvyjg&_nc_oc=Adlcuhq2cYpXFTtydvINOmnD_Jmdt1PCI3mhS7uxr23QUYHJmiyk_Y5fhZNfDCmORU-lPpmOPkS4Blfodz7llrwy&_nc_zt=23&_nc_ht=scontent-lga3-1.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=dswWwtrtCF26Lqa5iMskRQ&oh=00_Aftx4tO25n9hhz7WlMGiXFsIVohkgktsqZBqNbDUnPI0lA&oe=69841FB6,51,0.065300896,1
1.80843E+16,hamletisntdead,"You mean to tell me this cast is both hot AND funny?? The legends are true. 

Come see #Cymbeline for yourself, closing June 1st! A bombastic, musical, and meme-infused ride from start to finish- we promise you'll never have more fun watching #Shakespeare 

Video by the Great Francis Lai @lacasadelfrancois
Music by @dukenorsworthy and @fenningermomo with @reidywatson on Viola 🎻

#HamletIsntDead #Hidiots #OffBroadway #OffOffBroadway",2025-05-24 14:24:50+00:00,https://www.instagram.com/reel/DKCfYLANndX/,VIDEO,Lifetime,Lifetime,2105,,1093,,47,5,17,2,0,71,0,,,,,https://scontent-lga3-2.cdninstagram.com/o1/v/t2/f2/m86/AQMy2bn1Sgc61lPhMcJKizAmL__L468Ah4Dd4sOz68jLcOlRA5nENH7lFy_t9qnSTZMqUlpX45SE04iMpGCu3NfPQhrS7E-fETvyhcs.mp4?_nc_cat=100&_nc_sid=5e9851&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=WoNXH_JmZcsQ7kNvwElIPUi&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuMzYwLmRhc2hfYmFzZWxpbmVfM192MSIsInhwdl9hc3NldF9pZCI6MTE4NDM5MTI2MzQzNDMwNywiYXNzZXRfYWdlX2RheXMiOjI1MiwidmlfdXNlY2FzZV9pZCI6MTAwOTksImR1cmF0aW9uX3MiOjI4LCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=429be4621f3045&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC84RTQzN0ZFNjFENkQ2RUFCRjFFMzgwN0IyRjJCQ0ZBNV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYRmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC83MjQ3MzA2MDk4OTg1MzZfNzQ0NDIzMDQxMzUxMTQ0NjM0NC5tcDQVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAmhtnByNLMmgQVAigCQzMsF0A8RBiTdLxqGBJkYXNoX2Jhc2VsaW5lXzNfdjERAHX-B2XmnQEA&_nc_gid=dswWwtrtCF26Lqa5iMskRQ&edm=AM6HXa8EAAAA&_nc_zt=28&oh=00_AfuNODLDqTzvf-ZU9lKGJSkSYyH7MjlST9uiZVV7zfmX1w&oe=69801D11,https://scontent-lga3-1.cdninstagram.com/v/t51.75761-15/500538935_18508125580017986_8273550311297275788_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=102&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiQ0xJUFMuYmVzdF9pbWFnZV91cmxnZW4uQzMifQ%3D%3D&_nc_ohc=Nunh-iM-ky0Q7kNvwGJWr5t&_nc_oc=AdnAjhoE9OorEqqv2_7oEIN4QD5MrlQ-2he80vgXUo69h6KP1LWoUwKvDpoHb2eRvGVVJ5wzZUwEMYvEmGrRty8W&_nc_zt=23&_nc_ht=scontent-lga3-1.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=dswWwtrtCF26Lqa5iMskRQ&oh=00_AfsROqwNFXuodXci6SrRkpG5URSo61kRboXzrepGRdfyOg&oe=6984293D,71,0.064958829,2
1.78694E+16,hamletisntdead,"The memes are strong with this cast! Which character do you most identify with? 

#Cymbeline #CymbelMeme #HamletIsntDead #Hidiots #Shakespeare #Memes",2025-04-28 13:00:48+00:00,https://www.instagram.com/reel/DI_bw8gOyyB/,VIDEO,Lifetime,Lifetime,1051,,690,,32,3,6,2,0,43,0,,,,,https://scontent-lga3-2.cdninstagram.com/o1/v/t2/f2/m86/AQP06UqHeSKuLAD8Kj2Tvm0aPgCpgyAwKleUI21Kh9X4ioXI1PiOmQqxcVKZyhknUuY27h-MQugeNvye_ET43olPGNSem3TjQDFwklE.mp4?_nc_cat=109&_nc_sid=5e9851&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=CF7CJMCYhrkQ7kNvwG68S3F&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuMzYwLmRhc2hfYmFzZWxpbmVfM192MSIsInhwdl9hc3NldF9pZCI6MTU3MDEyMzk5MzY1ODExOSwiYXNzZXRfYWdlX2RheXMiOjI4MCwidmlfdXNlY2FzZV9pZCI6MTAwOTksImR1cmF0aW9uX3MiOjY1LCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&_nc_gid=dswWwtrtCF26Lqa5iMskRQ&edm=AM6HXa8EAAAA&_nc_zt=28&vs=f5bc17c362853153&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9BQzRDNkE5RDZFQjJCMThFNzA3MTJENDg1OTAzQkJBRF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYR2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8xNzQwMDQ1MzU2NjMwODcwXzgwMjgyODI2MTI5OTkzMzg3NzEubXA0FQICyAESACgAGAAbAogHdXNlX29pbAExEnByb2dyZXNzaXZlX3JlY2lwZQExFQAAJo7Mqa6fgcoFFQIoAkMzLBdAUGzMzMzMzRgSZGFzaF9iYXNlbGluZV8zX3YxEQB1_gdl5p0BAA&oh=00_AfvcU5Ifxe-FTChnI-bN5V8Zi9AepmDUrLrN1gCNw3W7xg&oe=6980066A,https://scontent-lga3-1.cdninstagram.com/v/t51.71878-15/491516744_685128717531907_3153097686818563373_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=102&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiQ0xJUFMuYmVzdF9pbWFnZV91cmxnZW4uQzMifQ%3D%3D&_nc_ohc=9pnvfLEUptEQ7kNvwEWLiIV&_nc_oc=AdlokP3UkB6x_slga7FcHiogFBBO2HrQWJK4iRs9N3EhCI_dy-GjCT2gAPxKvhdoC08PyrLd-emJP-LPG0sV-ch-&_nc_zt=23&_nc_ht=scontent-lga3-1.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=dswWwtrtCF26Lqa5iMskRQ&oh=00_AfvuGqnbVj6JJGNyfcoHiTHxDiq-700xvWS45ZWFxacp_w&oe=6983FB1E,43,0.062318841,3
1.80822E+16,hamletisntdead,"TONIGHT! The gang is back with a brand new image, a brand new theater @wildprojectnyc and the same old heart 💙

Shakespeare meets Severance in this immersive festival favorite now coming to #NYCFringe for four nights only!

#HamletIsntDead #Hidiots #Shakespeare #TheatreKid #WhenMyCueComes",2025-04-03 12:44:31+00:00,https://www.instagram.com/reel/DH_CAdjJy_L/,VIDEO,Lifetime,Lifetime,1740,,1085,,43,6,13,2,0,64,0,,,,,https://scontent-lga3-3.cdninstagram.com/o1/v/t2/f2/m367/AQOYKiLN58S-6bq_LyB9vnenBZmUjtPiBNNAef7xlKZwHaUnMBUAtHjHTnuhu_egk18-n2NsE3Ie7otxqUaVRYwFehqJofp7bPALq5E.mp4?_nc_cat=106&_nc_sid=5e9851&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_ohc=pncDKd5xmMIQ7kNvwFJpmxK&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTIyMTc1NDg5NjEwOTAzOCwiYXNzZXRfYWdlX2RheXMiOjMwMywidmlfdXNlY2FzZV9pZCI6MTAwOTksImR1cmF0aW9uX3MiOjMyLCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&_nc_gid=dswWwtrtCF26Lqa5iMskRQ&edm=AM6HXa8EAAAA&_nc_zt=28&vs=441fc84286b60fef&_nc_vs=HBksFQIYQGlnX2VwaGVtZXJhbC9GNDRGQTAxRkY3REM4Q0YyMDc4QkM3MTU0QTVCMTk5OF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYR2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8xMDA4NjU4MjU3ODkzOTE4Xzc0ODk0MDUwMTI5NTMwMTQzNzcubXA0FQICyAESACgAGAAbAogHdXNlX29pbAExEnByb2dyZXNzaXZlX3JlY2lwZQExFQAAJty3rqm_y6sEFQIoAkMzLBdAQCZFocrAgxgSZGFzaF9iYXNlbGluZV8xX3YxEQB1_gdl5p0BAA&oh=00_AftnKuZ_SOevscP8zR_DrhPlrOHdqBxBC7AwcyBdjVzh7A&oe=698422EB,https://scontent-lga3-3.cdninstagram.com/v/t51.75761-15/487674808_18498467230017986_6552195572269079701_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=106&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiQ0xJUFMuYmVzdF9pbWFnZV91cmxnZW4uQzMifQ%3D%3D&_nc_ohc=6OIBeMrQ0j0Q7kNvwGFbQpk&_nc_oc=Adkz6ClB4iMJKZrbXIfi9wR7MGT0ymSLrJvtObp2JsmsXi7r4g-jvdsP6l9ef8sdckRbnYzBUQOp0nw8eevyXQYM&_nc_zt=23&_nc_ht=scontent-lga3-3.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=dswWwtrtCF26Lqa5iMskRQ&oh=00_AfvqZYSaNR4vu-jAp_7SWp3Y8u2fPQ7vWoDpPMUfKD8kEA&oe=69840AB7,64,0.058986175,4
1.80834E+16,hamletisntdead,"Obviously Shakespeare intended for #Cymbeline to take place in the early 2000s, but what were our cast and crew doing around that time? 🤔 

I think we all basically look the same. 🤷🏻‍♂️

#CymbelMeme #Shakespeare #TheatreKid #NYCActor #2000sNostalgia #Millennial",2025-05-13 12:50:08+00:00,https://www.instagram.com/reel/DJmCPgKu6do/,VIDEO,Lifetime,Lifetime,1470,,907,,34,5,10,1,0,50,0,,,,,https://scontent-lga3-2.cdninstagram.com/o1/v/t2/f2/m86/AQP6Xew-f1fyTcglXAQRUoCXGQvTjJqTWHPmaH0YEPaJuvEK8HY6kNHgCIOEby0OKSbCaqHiK-_81WGpQL1UU5C7VWs-iJnbOB48ymg.mp4?_nc_cat=107&_nc_sid=5e9851&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=VeRUDnx5AsQQ7kNvwHFmS12&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuMzYwLmRhc2hfYmFzZWxpbmVfM192MSIsInhwdl9hc3NldF9pZCI6MTY4OTk4NDk4ODMxMjg5NywiYXNzZXRfYWdlX2RheXMiOjI2MywidmlfdXNlY2FzZV9pZCI6MTAwOTksImR1cmF0aW9uX3MiOjQ1LCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&_nc_gid=dswWwtrtCF26Lqa5iMskRQ&edm=AM6HXa8EAAAA&_nc_zt=28&vs=d470faabf6ed7ffe&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC82RjQ1MkQ4MkM2NkM3MTk5Njc0OEZCMkE5OTkwMTVCQl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYRmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC82NzUxOTMzODUzMDA3MzBfODQ5MjIyMTQ5MDQ2OTM4NTk1NS5tcDQVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAmgtW7ronCgAYVAigCQzMsF0BGkQYk3S8bGBJkYXNoX2Jhc2VsaW5lXzNfdjERAHX-B2XmnQEA&oh=00_AfvTVjfVK8ilz57FRUDDykydSTt7r4079_qxlWOGKzMgDA&oe=6980258C,https://scontent-lga3-2.cdninstagram.com/v/t51.71878-15/497527783_652866797567856_8422483264156437716_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=105&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiQ0xJUFMuYmVzdF9pbWFnZV91cmxnZW4uQzMifQ%3D%3D&_nc_ohc=9YOV7dwvfzcQ7kNvwGAqVuh&_nc_oc=AdkcPSRv8gqC5dhb2zPCC8zXR4ue1WPqemtz3vDnIoOojqDJKE9mzsbhwpUVe76YPhkOKKKkHIUuF4er0fLhbgme&_nc_zt=23&_nc_ht=scontent-lga3-2.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=dswWwtrtCF26Lqa5iMskRQ&oh=00_AfsenBgZWMzueydQWdDnnoEiYWIEirA9_P7SFmoi7MC2fA&oe=6983FA2A,50,0.055126792,5
1.82611E+16,hamletisntdead,"We had a BLAST at our dress rehearsal last night!! Look at these talented artists werrrrk. Make sure you click the link in our bio to RSVP for a FREE TICKET to tomorrow night's stream. We will see you on TWITCH #HIDiots!

#NYCShakespeare #HamletIsntDead #HamNet #Fundraiser #OneNightOnly #GetYourTix #TwitchStream",2025-01-31 20:06:37+00:00,https://www.instagram.com/reel/DFgKwovvb-N/,VIDEO,Lifetime,Lifetime,1691,,1196,,30,1,33,1,0,65,0,,,,,https://scontent-lga3-1.cdninstagram.com/o1/v/t2/f2/m367/AQPcyRAHyttCT7xD6cKSkTQU0w-ay6jMzme3aS55O1fDgB1kAztaXwGR6wMdeQym_D9lHrHUME4uhDlCjBwpWjAFwlKD_hBCSx8yNYc.mp4?_nc_cat=103&_nc_sid=5e9851&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_ohc=7guKW1XzSXQQ7kNvwEJUiTx&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTQ0NjgyNjUwMDA1NjQwMiwiYXNzZXRfYWdlX2RheXMiOjM2NCwidmlfdXNlY2FzZV9pZCI6MTAwOTksImR1cmF0aW9uX3MiOjI5LCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&_nc_gid=dswWwtrtCF26Lqa5iMskRQ&edm=AM6HXa8EAAAA&_nc_zt=28&vs=70b3839c55d94e28&_nc_vs=HBksFQIYQGlnX2VwaGVtZXJhbC85MDQ5RTNBOTZEQUQzRDcyRDkwM0QxQkIzQTBCQ0E5RV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYRmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8xMTQ2MDMxMTkzOTA4MjExXzcyOTgwMzU4MDQyOTQ1NTM4OS5tcDQVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAmpJWzubH4kQUVAigCQzMsF0A9AAAAAAAAGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX-B2XmnQEA&oh=00_Afs1DDM3a2ClwfvB2TEsFx2uZizU84nxdoRXr2ylnMX8Uw&oe=69840E80,https://scontent-lga3-1.cdninstagram.com/v/t51.75761-15/475870208_18486217144017986_7968806361298121493_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=102&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiQ0xJUFMuYmVzdF9pbWFnZV91cmxnZW4uQzMifQ%3D%3D&_nc_ohc=yUCPOGj56p8Q7kNvwGzw_7U&_nc_oc=Adn3yg92e5Ksng-OR3lMjf6z6EHCzwsI5ebsbipl4yule0r2pBtPFjeic9QjBQJqv-Ip0gXWxUJCTQ9pjmU1Ngki&_nc_zt=23&_nc_ht=scontent-lga3-1.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=dswWwtrtCF26Lqa5iMskRQ&oh=00_AfvOBn623QNx6fwnAB4MvpNZUwWq0bbl7ZyJx7QVxvJVeg&oe=69842FA1,65,0.054347826,6
1.80472E+16,hamletisntdead,"MORE PROOF that this cast is HOT and TALENTED?? Woah, we are spoiling ya'll. 

We are entering week 2 of #Cymbeline TONIGHT. Make sure to snag your tickets because you only have 6 more chances! 

Video by @lacasadelfrancois 

Music by @dukenorsworthy and @fenningermomo with @reidywatson on Viola 🎻

