"Post ID","Account ID","Account username","Account name",Description,"Duration (sec)","Publish time",Permalink,"Post type","Data comment",Date,Views,Reach,Likes,Shares,Replies,Navigation,"Profile visits","Link clicks","Sticker taps"
18034791911616194,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,3,"01/27/2025 12:30",,"IG story",,Lifetime,81,73,1,0,0,77,,2,
18057112969989846,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,0,"01/27/2025 09:11",,"IG story",,Lifetime,87,77,2,0,0,92,,,
17876152914166206,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,0,"01/27/2025 05:33",,"IG story",,Lifetime,84,77,1,0,0,98,1,,
18052430648320612,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,0,"01/27/2025 05:16",,"IG story",,Lifetime,89,82,1,0,0,100,,,
18072197194735443,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,3,"01/26/2025 13:36",,"IG story",,Lifetime,82,73,2,0,0,90,,,7
18021038276398462,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Cat's (chicken's?) out of the bag!

We couldn't be more thrilled to announce our official venue and dates for ""Cymbel-meme""! Endlessly excited to be in community with  @ootbtheatrics  at @theatre_154 
Check them out and stay tuned for more deets!!",15,"01/26/2025 13:35",,"IG story",,Lifetime,97,82,1,0,1,101,2,,
18325457011088682,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,15,"01/22/2025 07:47",,"IG story",,Lifetime,85,78,3,0,0,88,,1,
18031249226250891,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,8,"01/21/2025 13:32",,"IG story",,Lifetime,68,63,2,0,0,71,,,
17964342668849699,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Our friends over at @arachne_theater have launched a campaign for their 5th season. Show em some love if ya can!",0,"01/21/2025 08:23",,"IG story",,Lifetime,74,64,1,0,0,77,,,2
17912783259052821,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","We're so excited to be bringing this series back at @caveatnyc !!
More info and tickets coming soon!",3,"01/21/2025 06:42",https://instagram.com/stories/hamletisntdead/3550482944470025937,"IG story",,Lifetime,85,75,3,0,0,69,,,
18074064085646246,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Congrats to RAC Member @parmeet.singh._ !! Go show him some love, HIDiots
👏👏👏",5,"01/15/2025 19:12",,"IG story",,Lifetime,367,329,3,0,1,132,2,,4
18086302849559565,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Hot people alert!!!",15,"01/15/2025 05:35",,"IG story",,Lifetime,68,63,3,0,0,65,,1,
18116020957433147,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,0,"01/14/2025 19:39",,"IG story",,Lifetime,74,70,2,0,0,83,,,
18013286993494608,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,0,"01/14/2025 12:35",,"IG story",,Lifetime,76,71,1,1,0,83,,,
17851502976380741,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","RAC SPOTLIGHT Come out and support Daniel",15,"01/14/2025 11:09",,"IG story",,Lifetime,186,171,2,0,1,95,,,4
18356549704192213,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",@unsureofmyname,3,"01/09/2025 12:32",,"IG story",,Lifetime,110,102,1,0,0,96,,10,
17876107905244292,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Big big @camilleofputten fans!!! Check out @much_ado_25 🙌🏼",0,"01/08/2025 10:09",,"IG story",,Lifetime,232,215,8,0,0,231,2,,12
17942349404811463,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,4,"01/06/2025 05:57",,"IG story",,Lifetime,66,61,0,0,0,93,,,
18154474648341789,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,3,"01/06/2025 05:55",,"IG story",,Lifetime,71,67,0,0,0,74,,,
18052937882046751,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,3,"01/06/2025 05:50",,"IG story",,Lifetime,84,78,1,0,0,72,1,,
18043135009996812,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,15,"12/25/2024 14:26",,"IG story",,Lifetime,132,127,2,0,0,127,,,6
17917645860041272,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,15,"12/23/2024 05:23",,"IG story",,Lifetime,77,76,1,0,0,82,,,
17987999396772627,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,15,"12/23/2024 05:22",,"IG story",,Lifetime,80,78,1,0,0,82,,,
18143513230325835,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Our friends at @americantheatreofactors are installing new seats in their Sargent Theatre!",15,"12/22/2024 15:49",,"IG story",,Lifetime,214,190,1,0,0,109,1,1,2
18038961209363572,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,3,"12/22/2024 15:42",,"IG story",,Lifetime,107,99,1,0,0,92,,1,
18055519313486228,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","@mike_lucaa 
@gabrielcethridge 
@unsureofmyname",0,"02/01/2025 17:46",,"IG story",,Lifetime,367,321,3,0,1,87,,1,
17854449588297077,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",Tomorrow!,5,"10/22/2024 16:06",https://instagram.com/stories/hamletisntdead/3484782076270229516,"IG story",,Lifetime,183,148,1,0,0,123,,,
18080840413529911,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,0,"10/22/2024 17:12",,"IG story",,Lifetime,112,98,2,0,0,131,,,
17883089535069470,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,15,"10/22/2024 18:33",,"IG story",,Lifetime,99,85,1,0,0,123,,,
17976122273781128,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Go, Sophia, go!
Check out the IG live happening NOW!",0,"10/22/2024 18:34",https://instagram.com/stories/hamletisntdead/3484856142091617338,"IG story",,Lifetime,101,83,4,0,0,111,1,,
18019600064307016,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,5,"10/23/2024 05:30",https://instagram.com/stories/hamletisntdead/3485186729466123915,"IG story",,Lifetime,115,87,3,0,0,123,1,,
17939840339793492,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","I’m so excited to spend my day with yall!  @officialpearle.shannon",24,"10/23/2024 06:15",https://instagram.com/stories/hamletisntdead/3485209449927003271,"IG story",,Lifetime,164,119,5,0,2,118,,,4
17858688336225804,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Ready for our 2nd week of shows!  Guitar ✅
Vocal prep items ✅
Costume pieces ✅",0,"10/23/2024 06:31",https://instagram.com/stories/hamletisntdead/3485217850346076819,"IG story",,Lifetime,109,80,3,0,0,120,1,,
18036057674241705,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","@stefania.gonzalez 
@addie_gomez 
@audsypodsy",60,"10/23/2024 07:05",https://instagram.com/stories/hamletisntdead/3485234455880673452,"IG story",,Lifetime,106,78,4,0,0,113,1,,9
18199941154291212,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,60,"10/23/2024 07:09",https://instagram.com/stories/hamletisntdead/3485236541179679333,"IG story",,Lifetime,112,78,3,0,1,117,1,,
18067942420569319,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,22,"10/23/2024 07:57",https://instagram.com/stories/hamletisntdead/3485260332538777700,"IG story",,Lifetime,109,76,1,0,0,118,,,
18034071992200922,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,60,"10/23/2024 08:07",https://instagram.com/stories/hamletisntdead/3485265593219404841,"IG story",,Lifetime,99,71,1,0,0,99,,,
18018923294614828,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,60,"10/23/2024 08:14",https://instagram.com/stories/hamletisntdead/3485269243631025841,"IG story",,Lifetime,96,67,0,0,1,94,,,
18061764265685037,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,60,"10/23/2024 08:21",https://instagram.com/stories/hamletisntdead/3485272570259443665,"IG story",,Lifetime,96,66,0,0,1,97,,,
18143161219346873,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","That’s so crazy that I just happened to have this link  Favorite song is tied between 

The Other Side of Me 

As I am  This is my favorite question",5,"10/23/2024 09:13",https://instagram.com/stories/hamletisntdead/3485298976531974644,"IG story",,Lifetime,97,65,0,0,1,112,1,6,
18113251504421205,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","@audsypodsy 
@officialpearle.shannon 
@toomuch_tori 
@itsemmamueller",8,"10/23/2024 10:56",https://instagram.com/stories/hamletisntdead/3485350551623603777,"IG story",,Lifetime,689,571,2,0,0,96,,,8
18106827115426375,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",@itsemmamueller,49,"10/23/2024 11:41",https://instagram.com/stories/hamletisntdead/3485373455015452698,"IG story",,Lifetime,90,66,0,0,1,106,,,2
18160373311318683,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,40,"10/23/2024 11:44",https://instagram.com/stories/hamletisntdead/3485374785197026248,"IG story",,Lifetime,93,64,0,0,0,96,1,,
18036796688335746,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","@elliekarmitage snuck in this darling moment to a rehearsal video I had  I think the vocal stamina we all have to have in this show is really a marathon 

The amount of use my nebulizer gets backstage is obscene 

I was trained as a film actor so being in such a beautiful huge space has proven a great challenge for me - which I am very grateful for!",60,"10/23/2024 11:55",https://instagram.com/stories/hamletisntdead/3485382961229344424,"IG story",,Lifetime,86,64,1,0,0,103,,,2
18167163208311822,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","First Fisherman:  4th Knights LEAST FAVORITE movie:  1st Servants Favorite TV show:  Boult:",15,"10/23/2024 12:09",https://instagram.com/stories/hamletisntdead/3485387572161806661,"IG story",,Lifetime,84,61,0,0,0,101,,,
17894656365011500,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,60,"10/23/2024 14:24",https://instagram.com/stories/hamletisntdead/3485458427898481406,"IG story",,Lifetime,88,65,0,0,0,85,3,,
17922531509988100,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","@toomuch_tori Kermit all day everyday",8,"10/23/2024 15:10",https://instagram.com/stories/hamletisntdead/3485478675866538882,"IG story",,Lifetime,78,60,1,0,0,80,,,
17980258886771579,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Backstage setting water",14,"10/23/2024 15:56",https://instagram.com/stories/hamletisntdead/3485501511846912808,"IG story",,Lifetime,76,60,0,0,0,80,2,,
17983055684750178,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","House open",0,"10/23/2024 16:07",https://instagram.com/stories/hamletisntdead/3485506936550092471,"IG story",,Lifetime,68,56,0,0,0,79,,,
18299997061201873,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",Nebulizer,0,"10/23/2024 16:07",https://instagram.com/stories/hamletisntdead/3485507075733960377,"IG story",,Lifetime,67,55,0,0,0,77,,,
18065785438677776,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,11,"10/23/2024 16:30",https://instagram.com/stories/hamletisntdead/3485518882490270470,"IG story",,Lifetime,74,55,1,0,0,62,,,
17985334874732612,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,0,"10/23/2024 16:31",,"IG story",,Lifetime,73,54,0,0,0,83,,,6
17953771286845365,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Half way through!  @toomuch_tori",0,"10/23/2024 18:03",https://instagram.com/stories/hamletisntdead/3485565612690504150,"IG story",,Lifetime,70,57,2,0,0,80,,,
18063142900683963,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","@abrilopezz ready for the rehearsal run yesterday",15,"10/23/2024 18:10",https://instagram.com/stories/hamletisntdead/3485568889196827949,"IG story",,Lifetime,466,409,0,0,1,82,,,
18040639475321139,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","@abrilopezz ready for tonight’s run",0,"10/23/2024 18:11",https://instagram.com/stories/hamletisntdead/3485569724408637660,"IG story",,Lifetime,456,400,0,0,0,81,,,
18362259682186277,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","We love a happy ending 🥲 @stefania.gonzalez 
@addie_gomez",7,"10/23/2024 18:18",https://instagram.com/stories/hamletisntdead/3485573042731908153,"IG story",,Lifetime,628,567,3,0,0,69,,,9
18165801625314455,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",Done!!,0,"10/23/2024 18:48",https://instagram.com/stories/hamletisntdead/3485588139550625469,"IG story",,Lifetime,73,59,2,0,1,87,,,
18060015163754669,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Congratulations to our understudies for a fabulous run!!
@addie_gomez 
@audsypodsy 
@stefania.gonzalez",12,"10/23/2024 19:37",https://instagram.com/stories/hamletisntdead/3485613070812015563,"IG story",,Lifetime,77,60,1,0,1,68,,,
17923920575981691,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,60,"10/23/2024 19:48",https://instagram.com/stories/hamletisntdead/3485618426938476106,"IG story",,Lifetime,73,59,0,0,0,68,,,
18092040313490326,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,59,"10/23/2024 19:50",https://instagram.com/stories/hamletisntdead/3485619520452332097,"IG story",,Lifetime,66,56,0,0,0,59,,,
17899281090072761,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Thank you to our amazing audience!!!",4,"10/23/2024 19:53",https://instagram.com/stories/hamletisntdead/3485620710510255616,"IG story",,Lifetime,71,56,2,0,0,52,,1,
17972821448788380,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,60,"10/23/2024 19:56",https://instagram.com/stories/hamletisntdead/3485622728214115238,"IG story",,Lifetime,67,55,0,0,0,78,,,
18419755828075210,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,56,"10/23/2024 19:59",https://instagram.com/stories/hamletisntdead/3485623788735325414,"IG story",,Lifetime,66,55,0,0,0,69,,,
18045102233096212,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,57,"10/23/2024 20:01",https://instagram.com/stories/hamletisntdead/3485624933461539903,"IG story",,Lifetime,64,53,0,0,0,63,2,,
18025044425607167,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,54,"10/23/2024 20:05",https://instagram.com/stories/hamletisntdead/3485626969393642351,"IG story",,Lifetime,68,55,0,0,0,65,,,
17945007377885972,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,36,"10/23/2024 20:07",https://instagram.com/stories/hamletisntdead/3485627997140651468,"IG story",,Lifetime,63,52,0,0,0,65,,,
18254836543264544,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Our face when you tell us you haven't gotten your ticket to Pericles yet",0,"10/24/2024 06:57",https://instagram.com/stories/hamletisntdead/3485955013777850857,"IG story",,Lifetime,332,288,1,0,0,138,,,4
18020630300300700,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",TOMORROW!,5,"10/24/2024 12:36",https://instagram.com/stories/hamletisntdead/3486125943108346054,"IG story",,Lifetime,272,184,4,0,0,168,,,2
18043849073508990,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",@toomuch_tori,58,"10/24/2024 21:04",https://instagram.com/stories/hamletisntdead/3486381401462905978,"IG story",,Lifetime,266,175,9,0,4,188,4,,
18068372797724113,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,24,"10/25/2024 08:07",https://instagram.com/stories/hamletisntdead/3486715280895863486,"IG story",,Lifetime,131,97,5,0,2,117,3,,
18051611416752988,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",@toomuch_tori,41,"10/25/2024 09:10",https://instagram.com/stories/hamletisntdead/3486746785756107587,"IG story",,Lifetime,200,136,5,0,1,95,,,
17933284148944540,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,0,"10/25/2024 10:29",https://instagram.com/stories/hamletisntdead/3486786822468482584,"IG story",,Lifetime,93,71,4,0,0,105,,,4
18063999835667803,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Do you have fan mail for me?",19,"10/25/2024 11:52",https://instagram.com/stories/hamletisntdead/3486828479507092249,"IG story",,Lifetime,100,70,2,0,1,80,,,
18070741879716929,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,50,"10/25/2024 11:55",https://instagram.com/stories/hamletisntdead/3486829789782570470,"IG story",,Lifetime,94,70,2,0,0,90,1,,
18095887549473646,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,60,"10/25/2024 14:23",https://instagram.com/stories/hamletisntdead/3486904358987949313,"IG story",,Lifetime,86,63,2,0,1,73,2,,
18257677891267076,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,60,"10/25/2024 14:23",https://instagram.com/stories/hamletisntdead/3486904570011928653,"IG story",,Lifetime,83,61,0,0,0,74,,,
18074937088598253,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,15,"10/25/2024 14:27",https://instagram.com/stories/hamletisntdead/3486906417283870873,"IG story",,Lifetime,80,61,1,0,0,78,,,
17943158777781759,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","My mom is very proud of herself",0,"10/25/2024 15:13",https://instagram.com/stories/hamletisntdead/3486929615954169211,"IG story",,Lifetime,75,59,0,0,1,74,,,
18025631933196427,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Not my day @toomuch_tori",18,"10/25/2024 15:33",https://instagram.com/stories/hamletisntdead/3486939608958969207,"IG story",,Lifetime,76,58,1,0,0,66,,,
17853572583299850,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",@centeratwestpark,3,"10/25/2024 15:35",https://instagram.com/stories/hamletisntdead/3486940646503977778,"IG story",,Lifetime,75,60,0,0,0,66,,,
18068910607619347,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","1 minute until the house opens and Pandar’s box rocks the house down do you have your tickets?  @elliekarmitage @officialpearle.shannon @itsemmamueller @sophia.c.carlin",15,"10/25/2024 16:09",https://instagram.com/stories/hamletisntdead/3486993869512228561,"IG story",,Lifetime,122,92,3,0,0,76,,,
18033169241076323,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,0,"10/25/2024 20:02",https://instagram.com/stories/hamletisntdead/3487075158721989736,"IG story",,Lifetime,83,63,3,0,0,81,,,5
18037524299004825,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,56,"10/25/2024 20:04",https://instagram.com/stories/hamletisntdead/3487076066369447082,"IG story",,Lifetime,79,61,3,0,0,79,,,
17922682271878850,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,26,"10/25/2024 21:15",https://instagram.com/stories/hamletisntdead/3487111538311632438,"IG story",,Lifetime,73,59,0,0,0,80,,,
18047791624989502,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Break a leg to our amazing understudy, @audsypodsy !",5,"10/26/2024 05:56",,"IG story",,Lifetime,76,57,2,0,0,77,1,,
17932680041948113,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","2nd to last preshow 🥺 @audsypodsy on for GOWER!! @officialpearle.shannon 
@toomuch_tori 
@itsemmamueller",28,"10/26/2024 10:56",https://instagram.com/stories/hamletisntdead/3487524983666405780,"IG story",,Lifetime,138,104,2,0,0,90,,,5
18069448750618899,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Only one more chance to see Pericles! Let's pack the house for closing!!!",15,"10/26/2024 11:06",https://instagram.com/stories/hamletisntdead/3487529877236586386,"IG story",,Lifetime,86,63,1,0,0,98,1,,
18036892898224514,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","@itsemmamueller 
@toomuch_tori 
@officialpearle.shannon  We fear the band isn't taking this seriously... Meanwhile @camilleofputten and @oliviabaesil are eating",10,"10/26/2024 11:34",https://instagram.com/stories/hamletisntdead/3487544183613220300,"IG story",,Lifetime,260,206,1,0,1,94,,,
18334043950195585,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Congratulations @audsypodsy for her glorious Gower!",35,"10/26/2024 12:47",https://instagram.com/stories/hamletisntdead/3487580692630320941,"IG story",,Lifetime,84,63,2,0,0,92,1,,
18022223507545445,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","@audsypodsy 
@oliviabaesil 
@abrilopezz 
@chris.m.godshall 
@coda_leana 
@romeo.torres.7 
@toomuch_tori 
@officialpearle.shannon 
@itsemmamueller 
@camilleofputten",15,"10/26/2024 12:49",https://instagram.com/stories/hamletisntdead/3487582003711012762,"IG story",,Lifetime,510,420,2,0,1,98,1,,8
18464452615035276,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Cannot get over this beautiful dance 😍 
Music by @sleotacarlin 
Band: @audsypodsy @itsemmamueller @toomuch_tori @officialpearle.shannon  @coda_leana 
@romeo.torres.7 
@camilleofputten 
@chris.m.godshall 
@abrilopezz 
@oliviabaesil",26,"10/26/2024 16:07",https://instagram.com/stories/hamletisntdead/3487681591637825520,"IG story",,Lifetime,809,693,2,0,0,101,,,3
18050266978939732,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,12,"10/26/2024 19:24",https://instagram.com/stories/hamletisntdead/3487780391924082805,"IG story",,Lifetime,96,84,4,0,1,95,,,2
17886282108138132,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","🥲And that's that!😭
Thank you to the incredible cast and all who came out to see this very special show! ⛵️ 
Time to set sail for new horizons... @elliekarmitage 
@oliviabaesil 
@abrilopezz 
@chris.m.godshall 
@coda_leana 
@romeo.torres.7 
@camilleofputten 
@officialpearle.shannon 
@toomuch_tori 
@itsemmamueller",10,"10/26/2024 19:57",https://instagram.com/stories/hamletisntdead/3487797308634210308,"IG story",,Lifetime,255,216,11,0,0,103,,,24
17945118044893348,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Make sure you head over to As You Mic It 
tomorrow night!",0,"10/28/2024 08:43",,"IG story",,Lifetime,207,186,2,0,0,147,,1,3
18299290693201793,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,3,"10/28/2024 10:28",,"IG story",,Lifetime,97,89,3,0,0,101,,,
18042691610121886,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,3,"10/28/2024 18:09",,"IG story",,Lifetime,109,107,2,0,0,110,,,
18011976416414428,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Can't wait to see HIDiot @eme.helm 's Coriolanus! Help them reach their fundraising goal!!",0,"10/30/2024 14:53",,"IG story",,Lifetime,139,133,3,0,0,138,1,1,2
18315744931095675,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",Perksssss,0,"10/30/2024 14:54",,"IG story",,Lifetime,130,125,1,0,0,143,1,,
18021218609546586,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,3,"11/05/2024 05:37",,"IG story",,Lifetime,468,389,3,0,0,508,1,,
18049619869982787,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","We are HERE for the @camila.calderon supremacy!! RAC SPOTLIGHT",5,"11/12/2024 11:12",,"IG story",,Lifetime,242,228,1,0,0,108,3,,
17884789923083762,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","RAC SPOTLIGHT @butjdisbetter AND @toomuch_tori 
killing it with their new show @rascals_play",15,"11/12/2024 11:16",,"IG story",,Lifetime,214,174,2,0,2,120,,2,2
18120455566407261,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","@gabrielcethridge is a STAR in @pillowtalkplay later this month! RAC SPOTLIGHT",5,"11/12/2024 11:19",,"IG story",,Lifetime,178,157,6,0,2,106,,1,
18062538745766378,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","👀 Cool opportunity ALERT! Let us know if you submit HIDiots!",0,"11/13/2024 07:47",,"IG story",,Lifetime,211,193,4,0,0,213,1,,
18026903270400173,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Congratulations @luigiscoolerbro and the team of Gruesome Playground Injuries! It was an incredible show!!!",15,"11/14/2024 05:40",,"IG story",,Lifetime,91,87,3,0,0,102,,,
17969243753810434,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,0,"11/14/2024 05:43",,"IG story",,Lifetime,89,84,2,0,0,101,,,
18062076757751938,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Huge CONGRATULATIONS to @eme.helm and the entire Coriolanus team!  RAC SPOTLIGHT",5,"11/14/2024 09:47",,"IG story",,Lifetime,87,85,2,0,0,90,1,,2
18083503909551084,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,15,"12/04/2024 05:34",,"IG story",,Lifetime,96,94,3,0,0,105,,,4
17885987640154197,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Kicking off the holiday season RIGHT with @undergroundskillsx !! Thank you for hosting us and showing off the incredible talent of your community 💛🧡 @don_dabro",0,"12/05/2024 17:36",,"IG story",,Lifetime,532,503,14,0,0,308,,,2
18146620963348100,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","So excited to see the opening night of @coriolanus.nyc !!!
Congratulations @eme.helm and team! 🤩",0,"12/06/2024 16:08",,"IG story",,Lifetime,286,229,1,0,0,150,,,
18473670610043294,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,15,"12/06/2024 16:10",,"IG story",,Lifetime,129,123,3,0,0,130,,,
17924344896004336,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Break legs @toomuch_tori and @rascals_play !!!",0,"12/12/2024 17:05",,"IG story",,Lifetime,392,347,4,0,1,195,3,,8
17905079349076631,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Ok best part of the show tho @butjdisbetter 😍",0,"12/12/2024 18:14",,"IG story",,Lifetime,201,193,1,0,0,220,,,
17869690395180770,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",TONIGHT!,5,"12/17/2024 09:47",,"IG story",,Lifetime,136,133,4,0,0,148,2,,
18280777072172539,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,3,"10/22/2024 15:52",https://instagram.com/stories/hamletisntdead/3484774716877444503,"IG story",,Lifetime,139,116,3,0,1,103,1,,3
